9445,12949,814,14040
9446,12179,1042,7844
9447,3258,1982,11849
9448,17948,1663,17458
9449,7737,889,8922
9450,19139,401,16515
9451,9483,139,18896
9452,1753,931,11347
9453,42,1429,5801
9454,12836,1148,5673
9455,17306,1229,17508
9456,5196,1747,16000
9457,17532,418,11178
9458,15401,167,12130
9459,8445,24,2179
9460,883,112,12574
9461,8813,1078,9461
9462,6756,1265,18935
9463,16870,1382,5888
9464,7274,607,10858
9465,8810,1899,11722
9466,17257,144,7786
9467,11882,188,3311
9468,706,1161,6135
9469,12914,1363,559
9470,10993,1755,16505
9471,1640,908,14179
9472,11960,396,7590
9473,18245,593,10159
9474,18165,1434,1736
9475,4375,1789,17761
9476,3584,1844,5730
9477,13677,1008,10262
9478,13313,1134,19555
9479,19395,506,1602
9480,15669,1226,17724
9481,12836,1462,14882
9482,3719,1039,8189
9483,2829,1906,662
9484,14761,1154,15766
9485,17412,1848,16191
9486,4189,1002,4439
9487,10426,1913,15865
9488,19242,905,4161
9489,4532,230,12558
9490,2905,292,883
9491,15854,1004,2910
9492,17351,178,12339
9493,7771,450,16815
9494,10464,1666,14897
9495,8844,1390,18427
9496,2459,14,12612
9497,15292,1574,5255
9498,16627,448,14938
9499,3506,1148,13078
9500,15119,768,5829
9501,3449,1474,12342
9502,6011,666,13548
9503,8772,1726,9333
9504,19333,1551,2383
9505,13434,1660,14656
9506,17984,1411,10449
9507,8882,1403,13880
9508,3170,781,11523
9509,1061,158,14211
9510,1962,1318,12931
9511,11142,169,13714
9512,9351,1965,8889
9513,12760,606,335
9514,4848,1983,7460
9515,4104,125,10672
9516,16186,1262,9606
9517,17013,263,17921
9518,1541,220,19348
9519,16686,410,13612
9520,10837,647,5706
9521,9748,1258,19314
9522,6135,183,14858
9523,11384,347,4293
9524,9006,1744,5647
9525,16377,1882,10307
9526,16724,1214,349
9527,3290,1594,8883
9528,7789,1004,1388
9529,19759,44,2043
9530,12084,193,6805
9531,15583,1991,13770
9532,3573,602,10560
9533,8144,1130,16407
9534,12236,1137,6686
9535,10788,1322,2051
9536,17003,1510,12076
9537,17868,1003,16441
9538,13814,1025,13673
9539,8336,187,11226
9540,16513,1451,11370
9541,3902,1635,982
9542,16090,1267,5162
9543,8557,1935,18383
9544,6575,462,5897
9545,11006,900,19641
9546,17557,1918,9256
9547,19713,26,3016
9548,17596,762,4467
9549,12578,1589,18696
9550,1789,842,16892
9551,7123,223,7090
9552,19609,1295,8330
9553,13283,1167,1099
9554,2467,446,9727
9555,3612,1831,4211
9556,1056,745,18211
9557,12709,1041,13846
9558,9531,1326,16160
9559,17432,1699,12566
9560,426,754,9161
9561,13356,710,4774
9562,15987,1428,11716
9563,19484,269,11333
9564,14318,14,17033
9565,5493,151,15263
9566,5689,1365,5474
9567,1743,1829,13842
9568,6163,266,12319
9569,12234,1503,18260
9570,18247,1597,3934
9571,4959,414,3522
9572,14740,1727,17037
9573,6351,887,17408
9574,2288,1078,6665
9575,16925,1944,299
9576,7849,1645,16021
9577,15157,1359,10281
9578,12900,1303,17126
9579,8126,1374,15909
9580,4938,1610,19844
9581,9543,206,14340
9582,14401,488,16353
9583,5589,1911,12316
9584,8798,1888,6123
9585,9129,519,6459
9586,16034,479,2906
9587,18467,540,16613
9588,4345,1874,13349
9589,17393,1527,4102
9590,3549,1742,18139
9591,10723,731,11126
9592,18026,871,13562
9593,17895,477,18116
9594,10012,1259,17707
9595,14835,1514,12734
9596,3868,1669,5135
9597,7954,641,4813
9598,11808,1464,17319
9599,18904,1870,8447
9600,18247,1034,18839
9601,1551,1359,7908
9602,12424,1678,19055
9603,4515,775,8631
9604,10939,759,4306
9605,18920,1805,7839
9606,15318,1142,995
9607,15152,1993,18204
9608,6447,1613,1299
9609,3000,1080,17369
9610,11847,699,4306
9611,9868,457,16829
9612,16910,1778,15028
9613,16578,778,15918
9614,5162,1986,15285
9615,14182,907,10289
9616,193,1391,16006
9617,13255,1576,9199
9618,11741,137,1159
9619,12205,973,10453
9620,18024,1490,8934
9621,13043,1784,15269
9622,10065,1375,5211
9623,2282,1554,13347
9624,7196,1847,13992
9625,7028,1635,9185
9626,5831,1184,1398
9627,13155,1516,14708
9628,838,1321,13636
9629,4354,841,12381
9630,13378,405,11439
9631,764,1467,10005
9632,13115,264,14017
9633,3920,1405,853
9634,6376,1609,8558
9635,10385,1995,7044
9636,10710,102,12950
9637,11795,1732,17109
9638,1836,1876,2273
9639,16339,925,18570
9640,9809,1278,9855
9641,2141,1771,3113
9642,18307,1805,3618
9643,5244,331,7281
9644,17924,153,17060
9645,10394,1142,2438
9646,16618,257,7072
9647,2935,185,3791
9648,13945,413,19065
9649,13045,791,7805
9650,5476,1990,30
9651,9794,323,14705
9652,8814,1423,9363
9653,16584,367,12950
9654,19500,1440,19818
9655,18528,1228,2910
9656,3347,598,5576
9657,19456,880,17488
9658,13789,712,17387
9659,2721,936,19959
9660,15131,1647,1956
9661,4060,108,5085
9662,2215,529,16025
9663,19700,1920,12375
9664,7840,165,861
9665,18112,1895,6201
9666,16357,1581,5365
9667,5477,1566,11645
9668,15722,168,18548
9669,10020,590,7437
9670,12577,1457,16570
9671,7476,245,17279
9672,1287,37,6679
9673,19925,1303,13394
9674,4779,1382,13050
9675,16489,1177,7200
9676,1829,1741,2338
9677,5282,207,1918
9678,16686,344,8355
9679,15214,1907,9517
9680,17819,489,19929
9681,11101,885,16846
9682,257,926,15093
9683,17032,1357,17270
9684,5165,1006,6936
9685,10868,813,11454
9686,11535,382,525
9687,13800,1445,10724
9688,7844,88,17847
9689,858,615,15641
9690,2883,823,686
9691,14690,1057,11948
9692,1019,59,2487
9693,2446,840,4986
9694,15468,1091,8326
9695,4401,1673,15666
9696,3563,911,8654
9697,2972,1096,14103
9698,5667,154,13913
9699,13340,25,15155
9700,16696,726,14996
9701,2274,401,2738
9702,5555,1290,5218
9703,12580,1060,4528
9704,14764,209,14865
9705,7490,706,9438
9706,1888,1166,4985
9707,366,1984,5071
9708,10958,782,6659
9709,6905,697,9140
9710,3125,656,12066
9711,11210,1199,16425
9712,313,575,2910
9713,9639,870,5529
9714,17700,83,13938
9715,9272,1670,18858
9716,18261,616,19974
9717,11357,1406,11214
9718,8432,331,4194
9719,19015,317,5425
9720,10099,309,204
9721,15474,1937,18983
9722,6230,236,19608
9723,8404,819,11102
9724,16825,1729,18498
9725,15469,265,17464
9726,17062,352,19284
9727,5391,1276,9029
9728,15354,1402,5553
9729,18581,799,19521
9730,1555,1354,9550
9731,13861,1722,10214
9732,17793,1188,19950
9733,3795,1481,7075
9734,13232,1290,10433
9735,16275,1534,14854
9736,10919,1019,18445
9737,19925,542,9244
9738,10732,799,4324
9739,1305,1740,17929
9740,8860,1343,15744
9741,4588,479,3866
9742,4770,814,11902
9743,16324,1857,5555
9744,12128,148,10639
9745,19978,726,11246
9746,2274,1079,3785
9747,7026,1818,15277
9748,7718,375,19799
9749,11044,987,4097
9750,5826,1747,17664
9751,12831,862,11762
9752,10875,238,7139
9753,2184,1642,4040
9754,27,98,1670
9755,14464,1277,1648
9756,10227,1945,1568
9757,6104,1429,13143
9758,7399,921,6359
9759,10058,956,1155
9760,763,870,2439
9761,9204,1441,500
9762,18666,1597,14408
9763,1132,477,19306
9764,19957,1245,6402
9765,12055,1805,14890
9766,10767,899,15023
9767,12731,1247,16973
9768,13872,1800,10127
9769,18501,1735,7362
9770,1266,678,7810
9771,19236,56,1827
9772,11282,1858,1984
9773,16630,572,18022
9774,6850,758,7949
9775,9458,1632,12380
9776,4847,600,2550
9777,10206,742,15231
9778,5252,1391,1254
9779,12883,307,6119
9780,12159,510,8388
9781,9506,341,15403
9782,1662,1220,16984
9783,3112,463,16608
9784,15216,1773,13324
9785,12224,225,223
9786,16473,1872,2555
9787,4272,690,17455
9788,18377,1403,14029
9789,3286,1810,17098
9790,19381,1294,18245
9791,4428,1370,17085
9792,15434,1771,12406
9793,2805,15,759
9794,15727,542,12753
9795,10496,357,12930
9796,8746,1980,8074
9797,10287,1460,19597
9798,14891,1333,13321
9799,4868,1187,18517
9800,422,1383,2637
9801,1484,1574,288
9802,6895,6,1167
9803,13788,1382,9661
9804,15194,1259,15523
9805,677,249,13408
9806,3569,480,15475
9807,9935,1377,8887
9808,11994,872,4482
9809,8690,1992,15450
9810,12867,664,235
9811,19184,1192,12081
9812,17928,1685,6727
9813,9171,608,9412
9814,18162,1172,17064
9815,13947,1677,15939
9816,4180,175,14983
9817,8379,1001,15591
9818,1496,794,12769
9819,6436,1013,14092
9820,2107,351,14451
9821,17452,807,17849
9822,7518,1068,1178
9823,9466,1703,696
9824,19980,1814,5497
9825,16499,652,1102
9826,13321,1482,13212
9827,11751,659,3488
9828,5347,1187,14543
9829,9754,1045,19429
9830,4908,852,12678
9831,2514,279,19600
9832,19721,1481,13908
9833,1357,1614,141
9834,9068,1359,7474
9835,13294,1890,19829
9836,15228,474,13686
9837,343,1164,19779
9838,1503,726,10506
9839,17095,1154,118
9840,9061,1194,2553
9841,3225,1373,14921
9842,12615,1373,13263
9843,12884,374,8268
9844,8122,1648,6863
9845,3957,124,12673
9846,2979,1665,5272
9847,7933,620,5534
9848,5345,1522,4643
9849,3266,686,17236
9850,16416,946,14866
9851,2013,695,16263
9852,17288,719,10269
9853,13499,705,11831
9854,9921,1030,12769
9855,1101,563,11147
9856,16798,1327,11415
9857,11566,1341,1631
9858,8152,511,5238
9859,9973,980,15045
9860,8763,1771,11610
9861,18006,1220,4529
9862,3434,296,5274
9863,14510,1113,13408
9864,710,639,1591
9865,17202,1145,4665
9866,4946,1956,12559
9867,18698,182,17689
9868,10146,588,15745
9869,14112,880,7782
9870,14603,1685,3488
9871,16772,1129,6039
9872,17617,678,9952
9873,488,498,5530
9874,12469,1180,9171
9875,4494,655,10469
9876,10234,1518,9173
9877,17667,1855,17418
9878,8702,926,8524
9879,13415,923,1238
9880,3404,1176,4489
9881,15180,67,19528
9882,188,115,18268
9883,16982,680,9241
9884,15394,307,18803
9885,4224,1110,4456
9886,816,237,11055
9887,12360,1131,8320
9888,8846,1508,13192
9889,12645,261,15552
9890,10432,474,3974
9891,1800,1865,12223
9892,10311,263,19347
9893,11030,1650,13970
9894,5048,1727,3565
9895,83,904,11476
9896,493,1905,17288
9897,5637,580,2657
9898,17996,1142,17981
9899,14234,401,8677
9900,5002,561,1021
9901,4151,325,5215
9902,10774,27,17199
9903,12309,1670,12331
9904,19688,1271,3119
9905,7718,1095,15797
9906,17416,1231,4187
9907,7506,1663,7092
9908,15878,135,13726
9909,963,527,12835
9910,10829,422,17494
9911,6518,1696,10153
9912,7088,991,17799
9913,8554,717,17023
9914,12955,1327,13638
9915,18323,195,8554
9916,10386,337,1672
9917,11859,1742,6172
9918,16979,1004,5325
9919,10391,799,14731
9920,2508,802,18589
9921,11662,415,1406
9922,9430,1987,18589
9923,7613,319,2803
9924,9081,39,15637
9925,13196,1199,7717
9926,3771,1876,10876
9927,18170,115,397
9928,4645,341,732
9929,7680,608,19484
9930,10611,37,17086
9931,870,1414,14992
9932,14505,658,17781
9933,3307,1008,14866
9934,12723,1680,16093
9935,3975,1787,16499
9936,7226,1538,4708
9937,10478,962,641
9938,12649,1347,9346
9939,19547,545,16126
9940,4175,1368,18299
9941,9782,404,7054
9942,10458,822,19635
9943,2458,1115,7051
9944,14016,479,15273
9945,11004,1706,13528
9946,5648,1754,6144
9947,11728,146,12270
9948,737,1473,4191
9949,15832,898,7058
9950,6614,1083,18363
9951,15395,72,13110
9952,10089,604,4857
9953,5125,1561,13764
9954,1590,944,3221
9955,1833,1407,16833
9956,6850,1602,19733
9957,16059,481,2593
9958,5042,592,5828
9959,1237,765,17653
9960,10116,480,15248
9961,5407,960,7307
9962,14965,247,11046
9963,4054,557,3533
9964,10407,1997,3349
9965,11872,1568,19923
9966,7666,1154,10638
9967,13478,1435,8987
9968,5863,1023,11070
9969,10248,835,12656
9970,6678,1850,7799
9971,12646,1042,9481
9972,15710,1260,19968
9973,5778,1549,14879
9974,11338,1208,8043
9975,11095,850,18618
9976,7743,744,16994
9977,17609,527,6278
9978,12771,1002,19835
9979,14142,784,15477
9980,16936,1508,16457
9981,5780,1387,3667
9982,7079,1075,5589
9983,10407,631,18326
9984,1267,135,17826
9985,16541,217,5579
9986,19458,1934,10026
9987,9295,230,1451
9988,4373,246,4303
9989,3658,795,3660
9990,4818,1473,1079
9991,7882,1850,18731
9992,7035,1027,18212
9993,15746,4,15123
9994,2371,1843,15103
9995,10501,259,10024
9996,12105,246,15915
9997,4337,1190,15290
9998,8172,935,18690
9999,12099,1413,14396
10000,6153,855,9876
10001,18800,34,3029
10002,16687,1779,8071
10003,15656,1259,15675
10004,18245,312,10802
10005,12669,442,10793
10006,14048,1679,824
10007,7300,1099,13789
10008,19510,1013,2693
10009,14459,1377,5529
10010,7892,1236,13402
10011,2409,1110,9914
10012,12032,1812,8650
10013,6815,688,7028
10014,14281,1391,14234
10015,7477,390,18079
10016,17798,1122,18457
10017,1115,1744,11284
10018,6920,248,9708
10019,110,464,9302
10020,3051,1550,13561
10021,3624,985,13797
10022,13897,842,17047
10023,3485,835,16023
10024,3960,1170,253
10025,18033,1071,18179
10026,18172,1136,6755
10027,19143,797,4304
10028,17571,177,2653
10029,2193,322,6304
10030,13567,1949,6722
10031,16554,802,5608
10032,7144,1583,10867
10033,10756,710,11644
10034,7776,1809,1323
10035,11076,1466,8542
10036,6025,1330,9852
10037,2027,1679,15336
10038,9080,368,5431
10039,8541,475,12481
10040,5509,1921,14223
10041,15974,1334,12501
10042,5927,1632,3926
10043,18231,297,16542
10044,1978,253,13074
10045,1633,1453,9758
10046,6361,1557,10925
10047,3539,124,15235
10048,15114,1725,5949
10049,6359,638,18554
10050,6336,871,13391
10051,6121,1709,12689
10052,2546,1075,18996
10053,2587,417,16726
10054,1721,1999,19439
10055,19370,1498,2726
10056,2073,1814,17246
10057,17680,851,5775
10058,14088,1182,9870
10059,11440,1184,16475
10060,13969,493,12676
10061,246,1022,9051
10062,10647,267,16722
10063,18721,15,10039
10064,8247,1456,8489
10065,10910,174,19081
10066,17236,1192,917
10067,17574,1586,2200
10068,14654,1582,15906
10069,11011,425,8824
10070,10030,940,19978
10071,15108,675,15164
10072,1236,272,12632
10073,2678,978,820
10074,994,1435,18407
10075,14003,147,6457
10076,3512,1649,18243
10077,16017,311,13685
10078,3038,880,17070
10079,16859,1488,19881
10080,6706,564,8670
10081,3963,1706,13905
10082,9612,310,4446
10083,13814,437,10600
10084,11536,449,8870
10085,12836,1937,14014
10086,9740,355,11519
10087,18532,1696,7883
10088,9178,104,4497
10089,17916,220,5217
10090,19682,550,17989
10091,12974,1243,4076
10092,12866,710,13851
10093,10556,664,480
10094,12700,1084,8801
10095,11516,342,5233
10096,17682,143,16043
10097,8975,543,15158
10098,2709,1964,15435
10099,2564,683,15343
10100,2752,1592,1654
10101,5513,1676,56
10102,9510,913,3217
10103,11702,220,4652
10104,15239,1194,5976
10105,2703,988,17464
10106,5044,1594,1214
10107,11820,1839,9144
10108,15697,470,5839
10109,18811,194,17053
10110,3723,1243,6022
10111,13446,906,6948
10112,13907,842,8542
10113,636,851,322
10114,211,1996,14067
10115,11235,1175,3984
10116,7850,730,4780
10117,19686,341,6892
10118,16098,948,17909
10119,14788,1338,6408
10120,8888,484,17987
10121,16389,36,3957
10122,4761,1993,10016
10123,9291,883,4755
10124,1363,498,6518
10125,4490,164,1385
10126,4694,246,14659
10127,6374,1899,14279
10128,9720,475,16941
10129,15308,181,11497
10130,13631,1941,5000
10131,10069,1631,14816
10132,1127,1297,14540
10133,172,104,4469
10134,2255,928,13822
10135,10553,455,16982
10136,11551,539,8681
10137,7463,360,17840
10138,11472,569,14857
10139,9958,1642,14865
10140,15201,1361,18399
10141,10458,729,135
10142,7800,1582,16273
10143,11825,543,9893
10144,10355,121,4089
10145,15887,1822,5330
10146,13224,991,5133
10147,8414,1936,18471
10148,13837,578,7300
10149,11654,398,3555
10150,14503,448,4021
10151,17254,1697,12114
10152,1985,1616,15365
10153,10346,1331,1415
10154,559,1810,11358
10155,5722,580,15934
10156,17786,1567,9162
10157,315,1476,12072
10158,14228,57,12807
10159,6434,816,2262
10160,12251,1429,3330
10161,6225,126,11343
10162,6052,1895,6396
10163,837,1705,19646
10164,1279,1262,4955
10165,18108,109,19399
10166,19732,1791,12043
10167,12115,1527,12381
10168,1997,724,4556
10169,4712,1064,2276
10170,16689,1181,2159
10171,2669,843,4377
10172,18162,1127,15217
10173,2847,1077,7453
10174,14850,1874,16736
10175,1967,1802,6681
10176,17484,325,2027
10177,18292,1079,7802
10178,4065,978,11376
10179,3540,1545,16085
10180,12085,1306,579
10181,11501,607,14898
10182,18396,566,6396
10183,3180,67,2801
10184,16053,1061,18633
10185,6163,1358,6888
10186,8730,10,19310
10187,19365,1217,12955
10188,14155,784,19984
10189,9368,1441,7128
10190,12283,1627,16229
10191,12296,951,19811
10192,14404,841,15445
10193,14062,1768,19571
10194,7689,1413,10209
10195,11489,1380,13323
10196,15193,1406,18923
10197,19087,406,8124
10198,403,557,19146
10199,8694,1180,13078
10200,14415,1108,17221
10201,538,1447,13039
10202,2242,83,1455
10203,2324,832,7925
10204,7124,792,8956
10205,16911,962,3857
10206,7841,697,19565
10207,19728,715,4317
10208,640,1827,2544
10209,16998,1169,9291
10210,17175,781,7303
10211,16401,1005,2782
10212,11198,1293,3492
10213,17336,1163,11739
10214,7514,514,15708
10215,11569,1284,2025
10216,5501,1667,4642
10217,7255,1522,1534
10218,14978,1544,18750
10219,1266,1708,3616
10220,5139,640,12965
10221,2357,473,7020
10222,9313,113,18380
10223,5457,984,3390
10224,14699,226,7840
10225,14034,1907,18585
10226,896,785,18771
10227,1783,516,11677
10228,19159,620,12371
10229,9339,1274,9895
10230,14930,977,18195
10231,2005,593,2295
10232,19262,425,16459
10233,8689,1972,662
10234,11481,1141,7449
10235,16742,1006,6613
10236,15398,189,16984
10237,189,1128,14160
10238,1011,1244,8863
10239,6217,1322,10668
10240,5546,1710,2933
10241,16654,888,10554
10242,7069,861,5313
10243,11619,1110,7895
10244,9957,958,1967
10245,1537,279,405
10246,6304,1621,8701
10247,13917,353,15600
10248,15864,581,18173
10249,4147,1916,18115
10250,12324,1746,4945
10251,18986,1185,3173
10252,3742,1069,3544
10253,17744,1033,18289
10254,7587,1544,10388
10255,1440,846,1704
10256,6901,1274,280
10257,14513,718,12065
10258,18958,1254,6468
10259,4917,1885,18915
10260,8162,106,8582
10261,11757,1954,8644
10262,10768,949,7375
10263,1294,1011,19160
10264,2051,235,14519
10265,19950,157,11154
10266,15062,443,10672
10267,18663,1907,19083
10268,15575,1927,13104
10269,1352,1795,7775
10270,18787,1190,5842
10271,15544,1492,14702
10272,11330,232,11813
10273,1585,1932,12613
10274,10720,630,2154
10275,14946,323,13369
10276,6701,1538,638
10277,701,1642,1789
10278,14216,1373,1594
10279,10001,1041,4029
10280,15973,1410,15011
10281,12295,138,5654
10282,13821,249,10028
10283,18170,1580,2174
10284,16194,1323,5145
10285,7935,1103,2877
10286,11985,1811,2981
10287,19996,238,11553
10288,10542,1574,1842
10289,11601,1123,9321
10290,5251,1209,16780
10291,2325,484,289
10292,9438,1544,11524
10293,4960,1627,4273
10294,18916,1936,13542
10295,3541,1576,7939
10296,7425,803,14782
10297,9029,1309,2101
10298,7894,1082,19529
10299,4807,557,17117
10300,9458,1813,2850
10301,4356,1627,629
10302,14014,1350,12290
10303,17044,1645,14534
10304,12506,474,15468
10305,8897,1717,5507
10306,5597,1532,17786
10307,7510,1539,1618
10308,18881,1799,2203
10309,8390,689,15511
10310,14457,183,13052
10311,7909,1447,8512
10312,15487,916,18786
10313,12115,1329,9316
10314,16216,1513,15292
10315,8796,1130,11414
10316,14896,819,17642
10317,17497,1483,10829
10318,19448,897,10214
10319,9113,880,10117
10320,9157,1474,1014
10321,14126,788,4907
10322,19713,1005,17369
10323,11033,1264,2013
10324,18890,322,7320
10325,13989,397,17745
10326,5160,892,9433
10327,7609,526,18654
10328,2456,186,18298
10329,15444,1672,4815
10330,10159,939,2553
10331,17933,77,6756
10332,17243,1363,7365
10333,4976,1661,26
10334,1235,1202,1135
10335,4461,393,19360
10336,17301,1672,9013
10337,13752,1642,11442
10338,1435,102,16285
10339,11115,905,12597
10340,1153,1400,16656
10341,6535,1827,5481
10342,11653,1897,2056
10343,3273,657,17696
10344,4602,563,13471
10345,4958,1377,14317
10346,7800,1752,8416
10347,13604,1676,13386
10348,15595,1120,1991
10349,8149,1648,5389
10350,4514,1373,12970
10351,7729,1791,13152
10352,17769,208,12526
10353,8592,1516,15015
10354,11169,925,16298
10355,18457,1483,4444
10356,3114,13,14476
10357,9643,653,19366
10358,4330,672,12871
10359,7988,1433,7837
10360,6751,1020,18929
10361,16168,470,15052
10362,10925,732,17074
10363,2622,1780,2685
10364,11646,1890,14414
10365,3302,851,4294
10366,14247,1116,5868
10367,19199,340,13729
10368,7186,1994,6086
10369,5205,226,10195
10370,2745,1791,882
10371,15412,1511,18353
10372,7045,704,6209
10373,13210,1940,19110
10374,6730,605,5304
10375,5389,1918,12109
10376,11510,1324,5934
10377,4741,1497,16514
10378,3758,207,3460
10379,17864,1008,2191
10380,9835,1475,6779
10381,1048,711,14948
10382,3583,1820,13331
10383,5276,1044,5279
10384,7042,664,9564
10385,4330,1728,14989
10386,8573,914,1442
10387,16960,1157,5169
10388,9144,1259,3053
10389,6576,1045,9083
10390,5860,1036,16785
10391,18353,1348,19758
10392,18262,630,18645
10393,17547,769,8024
10394,13931,329,5773
10395,7650,1678,10098
10396,2281,1662,7394
10397,4116,1170,11085
10398,12311,1129,18330
10399,13128,1666,9113
10400,7326,366,8942
10401,19035,1968,10419
10402,8155,1207,3087
10403,985,95,623
10404,10719,1426,12658
10405,15212,1550,2743
10406,3423,1012,5091
10407,10043,36,15639
10408,4004,1167,12118
10409,19002,1527,2815
10410,5341,1570,4271
10411,6036,1044,10101
10412,12166,1314,8324
10413,7601,1527,4028
10414,11952,1608,3403
10415,5174,1241,15821
10416,10159,1850,7002
10417,4673,660,3998
10418,11077,669,9919
10419,7718,1666,19952
10420,2743,677,6571
10421,4253,772,19855
10422,125,1309,15893
10423,8129,7,9279
10424,2,202,5253
10425,10681,1888,17169
10426,17176,1354,12719
10427,541,1845,14360
10428,9372,1575,10568
10429,9967,620,725
10430,14848,1795,8879
10431,3284,1470,7535
10432,18164,862,15910
10433,19260,1723,13475
10434,4793,1958,7145
10435,1654,322,12789
10436,8434,17,2520
10437,8513,817,9667
10438,7448,1747,4645
10439,7742,486,15379
10440,8159,787,2384
10441,18916,89,4478
10442,1445,271,325
10443,68,1843,7039
10444,4825,709,19192
10445,2278,428,6595
10446,19011,864,13311
10447,5755,1433,10451
10448,5692,699,19708
10449,9888,1053,18197
10450,6873,966,17403
10451,18761,991,11090
10452,10571,706,3287
10453,7774,821,19406
10454,18769,809,5517
10455,12273,1923,14382
10456,1088,595,10029
10457,19213,1938,13193
10458,5509,744,8415
10459,14894,980,8229
10460,4223,43,36
10461,456,1048,18542
10462,15126,67,2295
10463,18225,1668,926
10464,4395,1181,494
10465,16925,69,14639
10466,8072,1804,2549
10467,9590,286,6974
10468,16344,268,15950
10469,7149,398,7761
10470,6261,1894,1211
10471,3419,1590,18724
10472,10963,1266,9899
10473,19396,1207,19788
10474,9760,133,18159
10475,7969,1420,18943
10476,16503,289,17075
10477,6947,1382,9926
10478,6467,1554,16384
10479,6654,1997,6843
10480,19496,1466,6608
10481,1005,1648,10147
10482,17851,1377,4653
10483,10722,1171,15648
10484,7455,46,17294
10485,2898,1114,17439
10486,7660,1864,16860
10487,12070,964,18295
10488,2767,414,15797
10489,19814,946,1150
10490,16114,1724,12683
10491,3452,1054,9167
10492,12068,34,11012
10493,4800,14,14435
10494,9523,1083,14217
10495,16087,621,17008
10496,12083,1617,6833
10497,3355,1261,3906
10498,8993,1897,15381
10499,19406,787,17034
10500,14333,680,19040
10501,5129,604,4686
10502,783,432,1003
10503,6422,616,13972
10504,8245,1294,4315
10505,13656,476,15222
10506,4112,1368,5766
10507,14371,1636,9694
10508,15802,1192,17506
10509,17186,953,11957
10510,17135,761,14844
10511,14216,1870,1323
10512,15302,687,18037
10513,9422,186,19241
10514,6821,544,3424
10515,12571,1016,6764
10516,14834,232,3295
10517,4786,1077,2310
10518,8617,807,5038
10519,5429,1519,10266
10520,3940,1029,1550
10521,10912,1839,17855
10522,3425,1617,15196
10523,19878,55,18629
10524,12932,1069,2000
10525,10263,1982,14955
10526,7193,25,2176
10527,11342,883,11268
10528,16833,1260,17056
10529,6275,1676,19559
10530,14856,1366,11036
10531,9103,51,13891
10532,11328,1511,878
10533,9299,569,6898
10534,4839,197,14673
10535,14535,372,9498
10536,14834,508,2129
10537,5911,475,11872
10538,16036,1648,5625
10539,8569,1395,5239
10540,11303,704,5471
10541,13216,1424,4669
10542,4831,1730,960
10543,6280,335,15930
10544,12520,1639,8958
10545,10606,333,7285
10546,13804,397,18595
10547,1172,563,7785
10548,5178,454,14920
10549,11338,1299,12496
10550,11054,109,18969
10551,9062,936,8617
10552,17901,1191,13629
10553,7618,1063,14331
10554,1885,470,17680
10555,5590,124,14451
10556,7268,1819,10271
10557,3220,1624,13855
10558,153,1769,19103
10559,19388,420,17214
10560,4471,475,19753
10561,15247,149,16037
10562,4142,1248,17440
10563,6423,869,16265
10564,4953,1003,10754
10565,17825,1701,7547
10566,2651,516,14665
10567,15710,1772,14830
10568,7590,777,12334
10569,104,896,5011
10570,11702,480,16469
10571,9296,1068,18882
10572,1435,1495,7507
10573,18965,1617,10880
10574,10382,1150,15963
10575,4081,1692,15391
10576,19676,1667,10731
10577,9877,944,7615
10578,14419,1299,4205
10579,6790,1133,5926
10580,2767,851,1945
10581,10796,1546,18748
10582,19160,631,14443
10583,2261,1775,10097
10584,9012,1576,7576
10585,14090,951,1462
10586,6763,1511,1306
10587,2194,295,5538
10588,11980,1810,11940
10589,4151,697,6030
10590,17963,322,3042
10591,4140,891,9799
10592,10376,21,4665
10593,4476,509,4217
10594,3269,1169,2213
10595,3667,60,14892
10596,17425,460,17713
10597,10417,1863,15925
10598,8159,110,760
10599,15941,1450,14595
10600,7561,887,12992
10601,8354,1742,5731
10602,7873,1248,17402
10603,2067,1451,206
10604,10284,722,4827
10605,11362,266,6870
10606,505,457,5633
10607,8281,188,7946
10608,3903,1134,12867
10609,11117,862,9755
10610,19831,2000,11293
10611,16133,784,2008
10612,7552,1526,2038
10613,10950,490,15916
10614,13472,1140,9411
10615,7428,88,14320
10616,8156,598,2098
10617,2699,316,17771
10618,16934,448,2116
10619,4847,1174,4758
10620,17276,256,5325
10621,15863,517,10209
10622,8340,1031,6526
10623,15087,935,13729
10624,1007,1584,15150
10625,10158,1337,1932
10626,19785,294,14528
10627,16129,84,15275
10628,15703,154,13126
10629,15304,904,14644
10630,11797,1457,16258
10631,3024,893,5737
10632,14380,627,13796
10633,5812,618,11240
10634,11566,229,1141
10635,1779,1952,17067
10636,2633,1345,16851
10637,1689,1609,19313
10638,13215,789,9332
10639,1959,1382,2023
10640,18472,671,17149
10641,8923,293,2194
10642,14237,1096,11815
10643,8239,518,18532
10644,8799,339,14972
10645,10432,24,11937
10646,17270,920,6212
10647,15548,1295,15845
10648,17534,682,10597
10649,7913,1671,19675
10650,922,1204,16856
10651,2390,284,7885
10652,13924,658,3384
10653,9605,1839,15861
10654,3390,879,19991
10655,16687,1339,1147
10656,775,1094,16558
10657,12259,1423,17368
10658,4837,1205,9596
10659,3101,1194,8649
10660,19256,739,6769
10661,4158,1473,9570
10662,184,1014,7430
10663,2168,1015,12525
10664,13669,427,10939
10665,17974,99,12107
10666,8746,405,10947
10667,10132,1786,14531
